Continent,Country,City,Airport Name,IATA,ICAO,Latitude,Longitude,Timezone
South America,Ecuador,Isabela,General Villamil Airport,IBB,SEII,-0.94263,-90.953,Pacific/Galapagos
South America,Ecuador,Jipijapa,Jipijapa Airport,JIP,SEJI,-1.0,-80.66666,America/Guayaquil
South America,Ecuador,La Toma (Catamayo),Camilo Ponce Enriquez Airport,LOH,SETM,-3.99589,-79.3719,America/Guayaquil
South America,Ecuador,Lago Agrio,Nueva Loja Airport,LGQ,SENL,0.09306,-76.8675,America/Guayaquil
South America,Ecuador,Latacunga,Cotopaxi International Airport,LTX,SELT,-0.90683,-78.6158,America/Guayaquil
South America,Ecuador,Macara,Jose Maria Velasco Ibarra Airport,MRR,SEMA,-4.37823,-79.941,America/Guayaquil
South America,Ecuador,Macas,Coronel E Carvajal Airport,XMS,SEMC,-2.29917,-78.1208,America/Guayaquil
South America,Ecuador,Machala,General Manuel Serrano Airport,MCH,SEMH,-3.2689,-79.9616,America/Guayaquil
South America,Ecuador,Manta,Eloy Alfaro International Airport,MEC,SEMT,-0.94608,-80.6788,America/Guayaquil
South America,Ecuador,Portoviejo,Reales Tamarindos Airport,PVO,SEPV,-1.04165,-80.4722,America/Guayaquil
South America,Ecuador,Puerto Putumayo,Putumayo Airport,PYO,SEPT,0.08333,-75.9,America/Guayaquil
South America,Ecuador,Quito,Nuevo Aeropuerto Internacional Mariscal Sucre,UIO,SEQM,-0.12917,-78.3575,America/Guayaquil
South America,Ecuador,Salinas,General Ulpiano Paez Airport,SNC,SESA,-2.20499,-80.9889,America/Guayaquil
South America,Ecuador,San Cristobal,San Cristobal Airport,SCY,SEST,-0.91021,-89.6174,Pacific/Galapagos
South America,Ecuador,Santa Rosa,Coronel Artilleria Victor Larrea Airport,ETR,SERO,-3.43516,-79.9778,America/Guayaquil
South America,Ecuador,Shell Mera,Rio Amazonas Airport,PTZ,SESM,-1.50524,-78.0627,America/Guayaquil
South America,Ecuador,Sucua,Sucua Airport,SUQ,SESC,-2.483,-78.167,America/Guayaquil
South America,Ecuador,Tachina,General Rivadeneira Airport,ESM,SETN,0.97852,-79.6266,America/Guayaquil
South America,Ecuador,Taisha,Taisha Airport,TSC,SETH,-2.38167,-77.5028,America/Guayaquil
South America,Ecuador,Tarapoa,Tarapoa Airport,TPC,SETR,-0.12296,-76.3378,America/Guayaquil
South America,Ecuador,Tiputini,Tiputini Airport,TPN,SETI,-0.77611,-75.5264,America/Guayaquil
South America,Ecuador,Tulcan,Teniente Coronel Luis a Mantilla Airport,TUA,SETU,0.80951,-77.7081,America/Guayaquil
South America,Falkland Islands (Malvinas),Mount Pleasant,Mount Pleasant Airport,MPN,EGYP,-51.8228,-58.4472,Atlantic/Stanley
South America,Falkland Islands (Malvinas),Stanley,Stanley Airport,PSY,SFAL,-51.6857,-57.7776,Atlantic/Stanley
South America,French Guiana,Cayenne / Rochambeau,Cayenne-Rochambeau Airport,CAY,SOCA,4.81981,-52.3604,America/Cayenne
South America,French Guiana,Grand-Santi,Grand-Santi Airport,GSI,SOGS,4.28583,-54.37306,America/Cayenne
South America,French Guiana,Maripasoula,Maripasoula Airport,MPY,SOOA,3.6575,-54.0372,America/Cayenne
South America,French Guiana,Regina,Regina Airport,REI,SOOR,4.31472,-52.1317,America/Cayenne
South America,French Guiana,Saint-Georges-de-l'Oyapock Airport,Saint-Georges-de-l'Oyapock Airport,OXP,SOOG,3.8976,-51.8041,America/Cayenne
South America,French Guiana,Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni Airport,LDX,SOOM,5.48306,-54.0344,America/Cayenne
South America,French Guiana,Saul,Saul Airport,XAU,SOOS,3.61361,-53.2042,America/Cayenne
South America,Guyana,Aishalton,Aishalton Airport,AHL,SYAH,2.48653,-59.3134,America/Guyana
South America,Guyana,Annai,Annai Airport,NAI,SYAN,3.95944,-59.1242,America/Guyana
South America,Guyana,Baramita,Baramita Airport,BMJ,SYBR,7.37012,-60.488,America/Guyana
South America,Guyana,Bartica,Bartica A Airport,GFO,SYBT,6.37477,-58.6381,America/Guyana
South America,Guyana,Bemichi,Bemichi Airport,BCG,SYBE,7.7,-59.16666,America/Guyana
South America,Guyana,Georgetown,Cheddi Jagan International Airport,GEO,SYCJ,6.49855,-58.2541,America/Guyana
South America,Guyana,Imbaimadai,Imbaimadai Airport,IMB,SYIB,5.70811,-60.2942,America/Guyana
South America,Guyana,Kaieteur Falls,Kaieteur International Airport,KIA,PKSA,5.17275,-59.49148,America/Guyana
South America,Guyana,Kamarang,Kamarang Airport,KAR,SYKM,5.86534,-60.6142,America/Guyana
South America,Guyana,Karanambo,Karanambo Airport,KRM,SYKR,3.75194,-59.3097,America/Guyana
South America,Guyana,Karasabai,Karasabai Airport,KRG,SYKS,4.03333,-59.5333,America/Guyana
South America,Guyana,Kato,Kato Airport,KTO,SYKT,4.64916,-59.8322,America/Guyana
South America,Guyana,Lethem,Lethem Airport,LTM,SYLT,3.37276,-59.7894,America/Guyana
South America,Guyana,Lumid Pau,Lumid Pau Airport,LUB,SYLP,2.39393,-59.441,America/Guyana
South America,Guyana,Mabaruma,Mabaruma Airport,USI,SYMB,8.2,-59.7833,America/Guyana
South America,Guyana,Mahdia,Mahdia Airport,MHA,SYMD,5.27749,-59.1511,America/Guyana
South America,Guyana,Matthews Ridge,Matthews Ridge Airport,MWJ,SYMR,7.48811,-60.18478,America/Guyana
South America,Guyana,Monkey Mountain,Monkey Mountain Airport,MYM,SYMM,4.48333,-59.6833,America/Guyana
South America,Guyana,New Amsterdam,New Amsterdam Airport,QSX,SYNA,6.24432,-57.47417,America/Guyana
South America,Guyana,Ogle,Ogle Airport,OGL,SYGO,6.80628,-58.1059,America/Guyana
South America,Guyana,Orinduik,Orinduik Airport,ORJ,SYOR,4.72527,-60.035,America/Guyana
South America,Guyana,Paruma,Paruma Airport,PRR,SYPR,5.81545,-61.0554,America/Guyana
South America,Paraguay,Asuncion,Silvio Pettirossi International Airport,ASU,SGAS,-25.24,-57.52,America/Asuncion
South America,Paraguay,Ayolas,Juan De Ayolas Airport,AYO,SGAY,-27.37,-56.85,America/Asuncion
South America,Paraguay,Bahia Negra,Bahia Negra Airport,BFA,SGBN,-20.2246,-58.1792,America/Asuncion
South America,Paraguay,Ciudad del Este,Guarani International Airport,AGT,SGES,-25.46,-54.84,America/Asuncion
South America,Paraguay,Concepcion,Teniente Col Carmelo Peralta Airport,CIO,SGCO,-23.44,-57.43,America/Asuncion
South America,Paraguay,Encarnacion,Encarnacion Airport,ENO,SGEN,-27.3,-55.91,America/Asuncion
South America,Paraguay,Filadelfia,Filadelfia Airport,FLM,SGFI,-22.36,-60.05,America/Asuncion
South America,Paraguay,Fuerte Olimpo,Fuerte Olimpo Airport,OLK,SGOL,-21.0452,-57.8825,America/Asuncion
South America,Paraguay,Mariscal Estigarribia,Dr. Luis Maria Argana International Airport,ESG,SGME,-22.05,-60.62,America/Asuncion
South America,Paraguay,Pedro Juan Caballero,Dr Augusto Roberto Fuster International Airport,PJC,SGPJ,-22.64,-55.83,America/Asuncion
South America,Paraguay,Pilar,Carlos Miguel Gimenez Airport,PIL,SGPI,-26.88,-58.32,America/Asuncion
South America,Peru,,Capitan Montes Airport,TYL,SPYL,-4.57664,-81.2541,America/Lima
South America,Peru,,Maria Reiche Neuman Airport,NZC,SPZA,-14.854,-74.9615,America/Lima
South America,Peru,Andahuaylas,Andahuaylas Airport,ANS,SPHY,-13.7064,-73.3504,America/Lima
South America,Peru,Andoas,Alferez FAP Alfredo Vladimir Sara Bauer Airport,AOP,SPAS,-2.79613,-76.4666,America/Lima
South America,Peru,Anta,Comandante FAP German Arias Graziani Airport,ATA,SPHZ,-9.34744,-77.5984,America/Lima
South America,Peru,Arequipa,Rodriguez Ballon International Airport,AQP,SPQU,-16.3411,-71.5831,America/Lima
South America,Peru,Atalaya,Teniente General Gerardo Perez Pinedo Airport,AYX,SPAY,-10.7291,-73.7665,America/Lima
South America,Peru,Ayacucho,Coronel FAP Alfredo Mendivil Duarte Airport,AYP,SPHO,-13.1548,-74.2044,America/Lima
South America,Peru,Bellavista,Huallaga Airport,BLP,SPBL,-7.06056,-76.5822,America/Lima
South America,Peru,Cajamarca,Mayor General FAP Armando Revoredo Iglesias Airport,CJA,SPJR,-7.13918,-78.4894,America/Lima
South America,Peru,Chachapoyas,Chachapoyas Airport,CHH,SPPY,-6.20181,-77.8561,America/Lima
South America,Peru,Chagual,Chagual Airport,CGL,SPGL,-7.797222,-77.651389,America/Lima
South America,Peru,Chiclayo,Capitan FAP Jose A Quinones Gonzales International Airport,CIX,SPHI,-6.78748,-79.8281,America/Lima
South America,Peru,Chimbote,Teniente FAP Jaime A De Montreuil Morales Airport,CHM,SPEO,-9.14961,-78.5238,America/Lima
South America,Peru,Corrientes,Trompeteros Airport,TDP,SPDR,-3.80601,-75.0393,America/Lima
South America,Peru,Cusco,Alejandro Velasco Astete International Airport,CUZ,SPZO,-13.5357,-71.9388,America/Lima
South America,Peru,Fortaleza,Alerta Airport,ALD,SPAR,-11.683,-69.333,America/Lima
South America,Peru,Huanuco,Alferez Fap David Figueroa Fernandini Airport,HUU,SPNC,-9.87881,-76.2048,America/Lima
South America,Peru,Iberia,Iberia Airport,IBP,SPBR,-11.4116,-69.4887,America/Lima
South America,Peru,Ilo,Ilo Airport,ILQ,SPLO,-17.695,-71.344,America/Lima
South America,Peru,Iquitos,Coronel FAP Francisco Secada Vignetta International Airport,IQT,SPQT,-3.78474,-73.3088,America/Lima
South America,Peru,Jaen,Shumba Airport,JAE,SPJE,-5.59248,-78.774,America/Lima
South America,Peru,Jauja,Francisco Carle Airport,JAU,SPJJ,-11.7831,-75.4734,America/Lima
South America,Peru,Juanjui,Juanjui Airport,JJI,SPJI,-7.1691,-76.7286,America/Lima
South America,Peru,Juliaca,Inca Manco Capac International Airport,JUL,SPJL,-15.4671,-70.1582,America/Lima
South America,Peru,Lima,Jorge Chavez International Airport,LIM,SPJC,-12.0219,-77.1143,America/Lima
South America,Peru,Mazamari,Manuel Prado Ugarteche Airport,MZA,SPMF,-11.3254,-74.5356,America/Lima
South America,Peru,Moyobamba,Moyobamba Airport,MBP,SPBB,-6.01889,-76.98833,America/Lima
South America,Peru,Nuevo Mundo,Nuevo Mundo Airport,PNM,SPNM,-11.5415,-73.1422,America/Lima
South America,Peru,Pataz,Pias Airport,PYZ,SPIS,-7.8717,-77.5472,America/Lima
South America,Peru,Pisco,Capitan FAP Renan Elias Olivera International Airport,PIO,SPSO,-13.7449,-76.2203,America/Lima
South America,Peru,Piura,Capitan FAP Guillermo Concha Iberico International Airport,PIU,SPUR,-5.20575,-80.6164,America/Lima
South America,Peru,Plaza Saposoa,Saposoa Airport,SQU,SPOA,-6.96003,-76.7684,America/Lima
South America,Peru,Pucallpa,Cap FAP David Abenzur Rengifo International Airport,PCL,SPCL,-8.37794,-74.5743,America/Lima
South America,Peru,Puerto Maldonado,Padre Aldamiz International Airport,PEM,SPTU,-12.6136,-69.2286,America/Lima
South America,Peru,Quince Mil,Quince Air Base,UMI,SPIL,-13.2333,-70.7533,America/Lima
South America,Peru,Requena,Requena Airport,REQ,SPQN,-5.067,-73.867,America/Lima
South America,Peru,Rioja,Juan Simons Vela Airport,RIJ,SPJA,-6.06786,-77.16,America/Lima
South America,Peru,Rodriguez de Mendoza,San Nicolas Airport,RIM,SPLN,-6.39231,-77.5012,America/Lima
South America,Peru,San Juan Aposento,San Juan Aposento Airport,APE,SPAO,-15.3539,-75.1671,America/Lima
South America,Peru,San Juan de Marcona,San Juan de Marcona Airport,SJA,SPJN,-15.3525,-75.1372,America/Lima
South America,Peru,Santa Maria,Santa Maria Airport,SMG,SPMR,-11.98333,-77.0,America/Lima
South America,Peru,Shiringayoc,Shiringayoc Airport,SYC,SPSY,-11.8833,-69.2,America/Lima
South America,Peru,Tacna,Coronel FAP Carlos Ciriani Santa Rosa International Airport,TCQ,SPTN,-18.0533,-70.2758,America/Lima
South America,Peru,Tarapoto,Cadete FAP Guillermo Del Castillo Paredes Airport,TPP,SPST,-6.50874,-76.3732,America/Lima
South America,Peru,Tingo Maria,Tingo Maria Airport,TGI,SPGM,-9.133,-75.95,America/Lima
South America,Peru,Trujillo,Capitan FAP Carlos Martinez De Pinillos International Airport,TRU,SPRU,-8.08141,-79.1088,America/Lima
South America,Peru,Tumbes,Capitan FAP Pedro Canga Rodriguez Airport,TBP,SPME,-3.55253,-80.3814,America/Lima
South America,Peru,Uchiza,Uchiza Airport,UCZ,SPIZ,-8.467,-76.35,America/Lima
South America,Peru,Yurimaguas,Moises Benzaquen Rengifo Airport,YMS,SPMS,-5.89377,-76.1182,America/Lima
South America,Suriname,Aurora,Ladouanie Airport,LDO,SMDO,4.37611,-55.40706,America/Paramaribo
South America,Suriname,Awaradam,Cayana Airstrip,AAJ,SMCA,3.89868,-55.57791,America/Paramaribo
South America,Suriname,Botopasi,Botopasi Airport,BTO,SMBO,4.21751,-55.44705,America/Paramaribo
South America,Suriname,Djumu-Djomoe,Djumu-Djomoe Airport,DOE,SMDJ,4.00571,-55.48164,America/Paramaribo
South America,Suriname,Drietabbetje,Drietabbetje Airport,DRJ,SMDA,4.11667,-54.66667,America/Paramaribo
South America,Suriname,Kasikasima,Tepoe Airstrip,KCB,SMTP,3.15,-55.717,America/Paramaribo
South America,Suriname,Moengo,Moengo Airstrip,MOJ,SMMO,5.6076,-54.4003,America/Paramaribo
South America,Suriname,Nieuw Nickerie,Nieuw Nickerie Airport,ICK,SMNI,5.95556,-57.0394,America/Paramaribo
South America,Suriname,Paloemeu,Vincent Fayks Airport,OEM,SMPA,3.34528,-55.4425,America/Paramaribo
South America,Suriname,Paramaribo,Eduard Alexander Gummels International Airport,EAX,SMEG,5.856694,-55.193,America/Paramaribo
South America,Suriname,Paramaribo,Zorg en Hoop Airport,ORG,SMZO,5.81108,-55.1907,America/Paramaribo
South America,Suriname,Stoelmanseiland,Stoelmanseiland Airport,SMZ,SMST,4.35,-54.41667,America/Paramaribo
South America,Suriname,Totness,Totness Airport,TOT,SMCO,5.86583,-56.3275,America/Paramaribo
South America,Suriname,Wageningen Airport,Wageningen Airport Airport,AGI,SMWA,5.76667,-56.63333,America/Paramaribo
South America,Suriname,Washabo,Washabo Airport,WSO,SMWS,5.25015,-57.1738,America/Paramaribo
South America,Suriname,Zandery,Johan Adolf Pengel International Airport,PBM,SMJP,5.45283,-55.1878,America/Paramaribo
South America,Uruguay,Artigas,Artigas International Airport,ATI,SUAG,-30.4007,-56.5079,America/Montevideo
South America,Uruguay,Colonia,Laguna de Los Patos International Airport,CYR,SUCA,-34.4564,-57.7706,America/Montevideo
South America,Uruguay,Durazno,Santa Bernardina International Airport,DZO,SUDU,-33.3589,-56.4992,America/Montevideo
South America,Uruguay,Melo,Cerro Largo International Airport,MLZ,SUMO,-32.3379,-54.2167,America/Montevideo
South America,Uruguay,Montevideo,Carrasco International /General C L Berisso Airport,MVD,SUMU,-34.8384,-56.0308,America/Montevideo
South America,Uruguay,Paysandu,Tydeo Larre Borges Airport,PDU,SUPU,-32.3633,-58.0619,America/Montevideo
South America,Uruguay,Punta del Este,Capitan Corbeta CA Curbelo International Airport,PDP,SULS,-34.8551,-55.0943,America/Montevideo
South America,Uruguay,Rivera,Presidente General Don Oscar D. Gestido International Airport,RVY,SURV,-30.9746,-55.4762,America/Montevideo
South America,Uruguay,Salto,Nueva Hesperides International Airport,STY,SUSO,-31.4385,-57.9853,America/Montevideo
South America,Uruguay,Tacuarembo,Tacuarembo Airport,TAW,SUTB,-31.749,-55.9258,America/Montevideo
South America,Uruguay,Treinta y Tres,Treinta y Tres Airport,TYT,SUTR,-33.2,-54.35,America/Montevideo
South America,Uruguay,Vichadero,Vichadero Airport,VCH,SUVO,-31.767,-54.617,America/Montevideo
South America,"Venezuela, Bolivarian Republic of",,Ciudad Bolivar Airport,CBL,SVCB,8.12216,-63.53696,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Caicara del Orinoco Airport,CXA,SVCD,7.62551,-66.1628,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Cumana (Antonio Jose de Sucre) Airport,CUM,SVCU,10.45033,-64.13047,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Elorza Airport,EOZ,SVEZ,7.08333,-69.53333,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Guasdalito Airport,GDO,SVGD,7.23333,-70.8,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Guiria Airport,GUI,SVGI,10.57408,-62.31267,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Higuerote Airport,HGE,SVHG,10.46245,-66.09276,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Icabaru Airport,ICA,SVIC,4.33632,-61.7396,America/Caracas
South America,"Venezuela, Bolivarian Republic of",,Kavanayen Airport,KAV,SVKA,5.633,-61.783,America/Caracas
